2021-09-29 07:50:10,2021-09-29 09:31:26,IP Address,72.33.2.56,100,6076,True,2021-09-29 09:31:27,R_3PctFsG19ezZrpT,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Female,,White or Caucasian,High school graduate,150000,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Uncertain,Anger,Anger,Fear,Anger,Anger,Other,Uncertain,Disgust,Disgust,Disgust,Uncertain,Disgust,Disgust,Disgust,Disgust,Surprise,Surprise,Disgust,Surprise,Surprise,Sadness,Fear,Surprise,Uncertain,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Uncertain,Happiness,Neutral,Anger,Neutral,Neutral,Neutral,Neutral,Surprise,Sadness,Fear,Sadness,Sadness,Sadness,Other,Sadness,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Other,Fear,Other,Uncertain,Disgust,Sadness,Other,Other,Sadness,Anger,Sadness,Anger,Anger,Anger,Other,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Uncertain,Disgust,Disgust,Surprise,Sadness,Surprise,Fear,Surprise,Surprise,Other,Sadness,Happiness,Happiness,Happiness,Happiness,Uncertain,Happiness,Happiness,Happiness,Neutral,Uncertain,Neutral,Neutral,Neutral,Neutral,Other,Neutral,Sadness,Sadness,Sadness,Fear,Neutral,Sadness,Neutral,Sadness,Surprise,Neutral,Surprise,Surprise,Surprise,Neutral,Surprise,Surprise,Uncertain,Uncertain,Other,Other,Surprise,Surprise,Other,Happiness,Sadness,Uncertain,Disgust,Anger,Anger,Disgust,Anger,Anger,Other,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Fear,Surprise,Uncertain,Sadness,Surprise,Other,Surprise,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Uncertain,Uncertain,Neutral,Uncertain,Neutral,Neutral,Fear,Anger,Fear,Sadness,Sadness,Sadness,Neutral,Neutral,Sadness,Surprise,Surprise,Surprise,Fear,Surprise,Surprise,Surprise,Fear,Uncertain,Happiness,Surprise,Other,Surprise,Uncertain,Other,Other
2021-09-29 09:41:02,2021-09-29 10:02:51,IP Address,50.93.222.60,100,1308,True,2021-09-29 10:02:51,R_9NPr4KsHpNnV8Jz,,,,,43.081207275390625,-89.38449859619140625,anonymous,EN,I consent,Female,20,White or Caucasian,Some college,150000,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Sadness,Anger,Anger,Neutral,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Sadness,Fear,Fear,Fear,Surprise,Fear,Surprise,Surprise,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Happiness,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Other,Neutral,Neutral,Happiness,Disgust,Sadness,Surprise,Surprise,Sadness,Anger,Sadness,Neutral,Disgust,Disgust,Disgust,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Sadness,Fear,Fear,Surprise,Fear,Surprise,Disgust,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Neutral,Sadness,Surprise,Neutral,Surprise,Fear,Surprise,Neutral,Surprise,Fear,Neutral,Disgust,Uncertain,Neutral,Surprise,Surprise,Surprise,Happiness,Sadness,Disgust,Disgust,Disgust,Anger,Anger,Anger,Neutral,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Fear,Surprise,Sadness,Sadness,Fear,Surprise,Surprise,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Disgust,Sadness,Surprise,Surprise,Fear,Fear,Surprise,Surprise,Surprise,Neutral,Happiness,Happiness,Disgust,Disgust,Disgust,Anger,Disgust,Neutral
2021-09-29 10:32:51,2021-09-29 11:19:40,IP Address,153.33.9.22,100,2808,True,2021-09-29 11:19:41,R_3gMK6B3FgdJT0cO,,,,,43.081207275390625,-89.38449859619140625,anonymous,EN,I consent,Male,18,White or Caucasian,High school graduate,150000,"English,Other",Hebrew,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Other,Anger,Anger,Sadness,Other,Sadness,Neutral,Other,Disgust,Happiness,Anger,Disgust,Disgust,Other,Disgust,Disgust,Sadness,Fear,Fear,Happiness,Surprise,Sadness,Happiness,Happiness,Sadness,Happiness,Neutral,Happiness,Neutral,Happiness,Happiness,Happiness,Uncertain,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Surprise,Other,Anger,Happiness,Disgust,Surprise,Uncertain,Neutral,Happiness,Sadness,Happiness,Happiness,Other,Happiness,Other,Other,Sadness,Sadness,Sadness,Anger,Neutral,Happiness,Sadness,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Sadness,Disgust,Sadness,Sadness,Surprise,Sadness,Anger,Surprise,Sadness,Sadness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Happiness,Neutral,Neutral,Happiness,Surprise,Neutral,Happiness,Anger,Neutral,Happiness,Anger,Neutral,Surprise,Neutral,Other,Happiness,Sadness,Anger,Anger,Anger,Anger,Anger,Anger,Neutral,Anger,Disgust,Anger,Anger,Disgust,Disgust,Disgust,Other,Disgust,Anger,Neutral,Sadness,Sadness,Sadness,Other,Other,Surprise,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Sadness,Neutral,Neutral,Neutral,Neutral,Anger,Sadness,Other,Sadness,Sadness,Sadness,Neutral,Neutral,Sadness,Neutral,Happiness,Uncertain,Surprise,Other,Happiness,Surprise,Neutral,Other,Happiness,Neutral,Other,Uncertain,Happiness,Other,Other
2021-09-29 12:04:58,2021-09-29 12:33:54,IP Address,128.104.118.74,100,1736,True,2021-09-29 12:33:55,R_30xlv7NiXZVNtlT,,,,,43.0684051513671875,-89.42929840087890625,anonymous,EN,I consent,Female,20,Multiple ethnicities,High school graduate,78592,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Uncertain,Anger,Anger,Uncertain,Anger,Anger,Neutral,Uncertain,Other,Disgust,Disgust,Disgust,Disgust,Uncertain,Disgust,Disgust,Fear,Surprise,Fear,Fear,Surprise,Sadness,Surprise,Uncertain,Neutral,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Other,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Surprise,Other,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Other,Neutral,Other,Other,Disgust,Anger,Other,Uncertain,Sadness,Anger,Neutral,Disgust,Anger,Anger,Uncertain,Anger,Other,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Surprise,Surprise,Anger,Surprise,Surprise,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Uncertain,Anger,Sadness,Sadness,Neutral,Sadness,Sadness,Sadness,Surprise,Neutral,Other,Surprise,Surprise,Surprise,Fear,Surprise,Other,Other,Happiness,Uncertain,Surprise,Other,Surprise,Other,Sadness,Anger,Anger,Anger,Anger,Anger,Anger,Neutral,Anger,Anger,Other,Disgust,Disgust,Disgust,Disgust,Surprise,Disgust,Anger,Surprise,Disgust,Sadness,Fear,Surprise,Fear,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disgust,Neutral,Sadness,Sadness,Sadness,Neutral,Other,Anger,Surprise,Happiness,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Other,Disgust,Disgust,Uncertain,Surprise,Uncertain,Other,Uncertain
2021-09-29 12:23:08,2021-09-29 12:41:49,IP Address,72.33.2.64,100,1119,True,2021-09-29 12:41:49,R_71CK0107aUVQi9b,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Female,18,Black or African American,High school graduate,44155,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Sadness,Anger,Anger,Uncertain,Happiness,Surprise,Neutral,Disgust,Surprise,Disgust,Happiness,Disgust,Happiness,Fear,Fear,Fear,Surprise,Surprise,Sadness,Surprise,Surprise,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Uncertain,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disgust,Fear,Sadness,Sadness,Sadness,Sadness,Other,Sadness,Other,Happiness,Surprise,Happiness,Other,Surprise,Surprise,Surprise,Happiness,Uncertain,Other,Neutral,Disgust,Disgust,Neutral,Uncertain,Sadness,Anger,Neutral,Disgust,Anger,Other,Disgust,Anger,Uncertain,Disgust,Disgust,Other,Anger,Surprise,Anger,Disgust,Anger,Fear,Fear,Surprise,Other,Surprise,Surprise,Fear,Surprise,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Other,Disgust,Surprise,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Anger,Sadness,Neutral,Sadness,Surprise,Uncertain,Surprise,Surprise,Surprise,Happiness,Surprise,Surprise,Neutral,Uncertain,Happiness,Neutral,Surprise,Neutral,Uncertain,Happiness,Sadness,Anger,Anger,Anger,Anger,Uncertain,Anger,Anger,Anger,Disgust,Surprise,Uncertain,Other,Uncertain,Sadness,Disgust,Disgust,Fear,Uncertain,Uncertain,Sadness,Fear,Neutral,Surprise,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Uncertain,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Uncertain,Neutral,Sadness,Sadness,Disgust,Neutral,Neutral,Sadness,Surprise,Surprise,Fear,Fear,Uncertain,Surprise,Surprise,Neutral,Happiness,Happiness,Other,Other,Anger,Anger,Other,Neutral
2021-09-29 12:24:00,2021-09-29 12:42:48,IP Address,166.181.83.20,100,1127,True,2021-09-29 12:42:49,R_2YrfRz2oetlDeJJ,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,I consent,Female,18,White or Caucasian,High school graduate,100352,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Other,Anger,Sadness,Neutral,Anger,Neutral,Anger,Uncertain,Disgust,Disgust,Disgust,Anger,Disgust,Disgust,Disgust,Fear,Fear,Fear,Surprise,Surprise,Fear,Surprise,Fear,Neutral,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Anger,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Surprise,Surprise,Surprise,Happiness,Surprise,Surprise,Surprise,Neutral,Other,Neutral,Other,Neutral,Disgust,Disgust,Other,Surprise,Anger,Anger,Anger,Anger,Disgust,Anger,Disgust,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Uncertain,Disgust,Disgust,Disgust,Fear,Sadness,Fear,Surprise,Surprise,Surprise,Uncertain,Sadness,Happiness,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Anger,Sadness,Sadness,Neutral,Sadness,Surprise,Surprise,Surprise,Fear,Surprise,Surprise,Surprise,Anger,Uncertain,Other,Other,Disgust,Surprise,Uncertain,Disgust,Happiness,Sadness,Anger,Anger,Neutral,Anger,Anger,Anger,Anger,Other,Anger,Disgust,Disgust,Disgust,Disgust,Anger,Fear,Disgust,Disgust,Fear,Disgust,Sadness,Fear,Surprise,Surprise,Surprise,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Anger,Neutral,Neutral,Neutral,Neutral,Anger,Disgust,Sadness,Sadness,Sadness,Sadness,Anger,Uncertain,Sadness,Surprise,Happiness,Surprise,Surprise,Surprise,Happiness,Surprise,Uncertain,Happiness,Happiness,Disgust,Uncertain,Surprise,Uncertain,Disgust,Other
2021-09-29 07:35:27,2021-09-29 17:07:41,IP Address,72.33.0.38,100,34333,True,2021-09-29 17:07:42,R_2pVpPfOIeAd5SpN,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Male,,Prefer not to say,Some college,99085,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Disgust,Anger,Uncertain,Anger,Fear,Disgust,Other,Disgust,Uncertain,Disgust,Disgust,Uncertain,Happiness,Disgust,Other,Fear,Surprise,Other,Surprise,Surprise,Sadness,Fear,Other,Other,Happiness,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Other,Neutral,Neutral,Neutral,Disgust,Neutral,Neutral,Neutral,Sadness,Sadness,Disgust,Sadness,Sadness,Sadness,Disgust,Sadness,Uncertain,Other,Other,Happiness,Surprise,Surprise,Surprise,Other,Happiness,Other,Other,Other,Other,Other,Other,Uncertain,Sadness,Anger,Uncertain,Disgust,Anger,Anger,Disgust,Anger,Other,Disgust,Disgust,Anger,Anger,Other,Anger,Sadness,Other,Fear,Sadness,Disgust,Surprise,Happiness,Surprise,Other,Other,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Other,Neutral,Neutral,Neutral,Neutral,Neutral,Other,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Happiness,Neutral,Uncertain,Happiness,Uncertain,Uncertain,Surprise,Other,Other,Other,Happiness,Disgust,Surprise,Surprise,Other,Happiness,Sadness,Anger,Anger,Anger,Neutral,Anger,Anger,Neutral,Anger,Anger,Happiness,Disgust,Disgust,Surprise,Disgust,Disgust,Disgust,Disgust,Uncertain,Disgust,Sadness,Fear,Surprise,Surprise,Surprise,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Sadness,Neutral,Other,Neutral,Neutral,Neutral,Disgust,Other,Sadness,Other,Sadness,Sadness,Sadness,Sadness,Surprise,Happiness,Surprise,Surprise,Surprise,Surprise,Surprise,Other,Happiness,Happiness,Disgust,Other,Other,Other,Disgust,Neutral
2021-09-29 19:45:12,2021-09-29 20:46:21,IP Address,72.33.2.26,100,3669,True,2021-09-29 20:46:22,R_bCNo8k6ueLoZKHn,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Male,18,Asian,High school graduate,58099,"English,Chinese",,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Uncertain,Anger,Anger,Other,Anger,Disgust,Anger,Happiness,Disgust,Other,Disgust,Surprise,Disgust,Happiness,Disgust,Uncertain,Fear,Sadness,Other,Other,Surprise,Fear,Disgust,Surprise,Neutral,Happiness,Other,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Anger,Sadness,Sadness,Sadness,Uncertain,Sadness,Happiness,Surprise,Surprise,Happiness,Surprise,Surprise,Surprise,Surprise,Happiness,Uncertain,Other,Neutral,Surprise,Other,Other,Surprise,Sadness,Anger,Anger,Anger,Disgust,Anger,Disgust,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Happiness,Disgust,Uncertain,Fear,Sadness,Fear,Other,Surprise,Surprise,Sadness,Sadness,Happiness,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Fear,Sadness,Sadness,Anger,Sadness,Neutral,Sadness,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Other,Other,Happiness,Anger,Surprise,Other,Other,Happiness,Sadness,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Happiness,Disgust,Disgust,Disgust,Happiness,Fear,Disgust,Fear,Surprise,Sadness,Sadness,Surprise,Surprise,Surprise,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Neutral,Happiness,Neutral,Neutral,Disgust,Other,Sadness,Uncertain,Neutral,Anger,Neutral,Sadness,Surprise,Surprise,Happiness,Surprise,Surprise,Surprise,Surprise,Surprise,Happiness,Happiness,Disgust,Other,Anger,Uncertain,Other,Uncertain
2021-09-29 20:47:46,2021-09-29 21:16:20,IP Address,72.33.2.176,100,1714,True,2021-09-29 21:16:21,R_27v8PBRCeOXx649,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Female,,White or Caucasian,Some college,41831,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Disgust,Anger,Surprise,Anger,Anger,Uncertain,Happiness,Uncertain,Disgust,Uncertain,Disgust,Disgust,Happiness,Disgust,Disgust,Anger,Surprise,Surprise,Surprise,Surprise,Fear,Surprise,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Uncertain,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Fear,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Neutral,Surprise,Surprise,Happiness,Neutral,Surprise,Surprise,Neutral,Happiness,Uncertain,Neutral,Happiness,Disgust,Sadness,Happiness,Surprise,Sadness,Anger,Disgust,Neutral,Anger,Disgust,Disgust,Disgust,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Sadness,Sadness,Surprise,Surprise,Surprise,Surprise,Surprise,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Fear,Disgust,Neutral,Sadness,Sadness,Fear,Sadness,Fear,Sadness,Sadness,Sadness,Surprise,Neutral,Surprise,Happiness,Surprise,Neutral,Surprise,Anger,Neutral,Happiness,Happiness,Disgust,Surprise,Surprise,Surprise,Happiness,Fear,Anger,Anger,Anger,Anger,Anger,Anger,Neutral,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Anger,Fear,Disgust,Sadness,Fear,Surprise,Surprise,Surprise,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Anger,Neutral,Neutral,Neutral,Neutral,Neutral,Disgust,Surprise,Fear,Sadness,Fear,Sadness,Disgust,Sadness,Surprise,Happiness,Surprise,Surprise,Surprise,Surprise,Surprise,Neutral,Happiness,Happiness,Disgust,Uncertain,Happiness,Anger,Disgust,Neutral
2021-09-29 22:44:42,2021-09-29 23:10:01,IP Address,72.33.0.168,100,1519,True,2021-09-29 23:10:02,R_1pxiXFY3scYTmcs,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Female,20,Asian,High school graduate,91268,"English,Chinese",,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Disgust,Anger,Uncertain,Anger,Anger,Anger,Disgust,Uncertain,Disgust,Uncertain,Disgust,Disgust,Happiness,Disgust,Happiness,Surprise,Fear,Disgust,Fear,Fear,Fear,Surprise,Surprise,Neutral,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Uncertain,Neutral,Neutral,Sadness,Anger,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Uncertain,Uncertain,Neutral,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Disgust,Neutral,Disgust,Disgust,Neutral,Disgust,Uncertain,Surprise,Sadness,Anger,Neutral,Neutral,Disgust,Anger,Uncertain,Anger,Disgust,Surprise,Uncertain,Disgust,Uncertain,Disgust,Disgust,Disgust,Uncertain,Fear,Sadness,Uncertain,Uncertain,Fear,Surprise,Surprise,Neutral,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Uncertain,Neutral,Neutral,Sadness,Fear,Sadness,Sadness,Uncertain,Sadness,Neutral,Sadness,Surprise,Surprise,Surprise,Fear,Surprise,Uncertain,Fear,Surprise,Surprise,Happiness,Uncertain,Uncertain,Surprise,Neutral,Disgust,Neutral,Sadness,Surprise,Anger,Disgust,Disgust,Anger,Anger,Neutral,Disgust,Disgust,Uncertain,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Surprise,Surprise,Uncertain,Fear,Surprise,Surprise,Surprise,Fear,Neutral,Neutral,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Uncertain,Surprise,Neutral,Neutral,Neutral,Neutral,Sadness,Uncertain,Sadness,Uncertain,Neutral,Uncertain,Uncertain,Sadness,Surprise,Happiness,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Happiness,Happiness,Disgust,Uncertain,Surprise,Disgust,Uncertain,Neutral
2021-09-29 12:35:02,2021-09-30 09:55:09,IP Address,72.33.0.130,100,76806,True,2021-09-30 09:55:10,R_9LCfELuPN7Gwjvz,,,,,43.0782012939453125,-89.407501220703125,anonymous,EN,I consent,Female,20,Multiple ethnicities,High school graduate,80493,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Sadness,Anger,Anger,Neutral,Other,Disgust,Disgust,Disgust,Anger,Disgust,Other,Disgust,Disgust,Fear,Surprise,Fear,Surprise,Surprise,Sadness,Surprise,Surprise,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Surprise,Surprise,Surprise,Surprise,Uncertain,Surprise,Surprise,Surprise,Other,Neutral,Other,Neutral,Disgust,Other,Other,Surprise,Sadness,Anger,Neutral,Neutral,Anger,Anger,Disgust,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Fear,Other,Anger,Surprise,Disgust,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Anger,Sadness,Fear,Neutral,Sadness,Neutral,Sadness,Surprise,Neutral,Surprise,Surprise,Surprise,Neutral,Surprise,Surprise,Disgust,Other,Happiness,Neutral,Surprise,Neutral,Surprise,Happiness,Sadness,Anger,Disgust,Anger,Anger,Anger,Anger,Neutral,Anger,Anger,Other,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Fear,Surprise,Disgust,Sadness,Surprise,Uncertain,Fear,Fear,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disgust,Neutral,Sadness,Neutral,Sadness,Neutral,Neutral,Anger,Surprise,Surprise,Fear,Surprise,Surprise,Surprise,Surprise,Surprise,Other,Disgust,Disgust,Other,Uncertain,Uncertain,Disgust,Fear
2021-09-30 11:35:37,2021-09-30 13:48:54,IP Address,50.93.222.103,100,7996,True,2021-09-30 13:48:55,R_vUGonvKjOGMzqCJ,,,,,43.081207275390625,-89.38449859619140625,anonymous,EN,I consent,Male,19,Multiple ethnicities,Some college,150000,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Disgust,Anger,Anger,Uncertain,Disgust,Happiness,Disgust,Disgust,Fear,Fear,Fear,Fear,Happiness,Fear,Fear,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Uncertain,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Happiness,Other,Surprise,Happiness,Other,Uncertain,Surprise,Surprise,Happiness,Neutral,Other,Uncertain,Anger,Uncertain,Other,Surprise,Sadness,Anger,Anger,Anger,Anger,Uncertain,Disgust,Anger,Anger,Disgust,Disgust,Other,Disgust,Disgust,Sadness,Disgust,Disgust,Fear,Sadness,Fear,Uncertain,Surprise,Surprise,Sadness,Uncertain,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Anger,Other,Neutral,Neutral,Neutral,Uncertain,Uncertain,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Surprise,Surprise,Uncertain,Fear,Surprise,Uncertain,Fear,Fear,Other,Other,Happiness,Other,Surprise,Neutral,Uncertain,Happiness,Sadness,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Uncertain,Anger,Neutral,Anger,Uncertain,Other,Anger,Fear,Disgust,Fear,Neutral,Sadness,Fear,Fear,Other,Fear,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Sadness,Neutral,Neutral,Neutral,Neutral,Other,Sadness,Neutral,Sadness,Sadness,Sadness,Neutral,Sadness,Sadness,Surprise,Happiness,Fear,Other,Surprise,Other,Surprise,Neutral,Other,Happiness,Other,Other,Uncertain,Uncertain,Other,Other
